N,sigma_trunc_Q0,sigma_model
1001230,1.7924020170994681,0.0011201436392544184
1001232,2.8236196703742,0.0017645927550123913
1001234,1.4592158207194728,0.000911922272060033
1001236,1.3833788715348345,0.0008645287323076624
1001238,3.282241761745423,0.0020512040250121647
1001240,1.7604709336410942,0.0011001886293352265
1001242,1.4906323484877673,0.0009315557155684612
1001244,2.6406469021995114,0.0016502457611614707
1001246,1.3377470364709831,0.0008360115752710982
1001248,1.3434603847996196,0.0008395820749291623
1001250,3.5614164114275875,0.002225671418542889
1001252,1.5843876588875812,0.0009901471552057706
1001254,1.3974066800571472,0.0008732952703605347
1001256,2.6406469021995114,0.0016502457611614707
1001258,1.3203238032220197,0.0008251231006360079
1001260,1.9209135090042302,0.001200455605462291
1001262,2.796263424591839,0.0017474967439531205
1001264,1.4673228551085222,0.0009169886817814448
1001266,1.692891026387473,0.0010579552450110743
1001268,2.6992539863575344,0.0016868716698072847
1001270,1.772351596002786,0.0011076133299590934
1001272,1.3282053798529185,0.0008300486127957655
1001274,2.6671374945521915,0.0016668007908037352
1001276,1.3465151566030895,0.0008414911238882613
1001278,1.3240494040787563,0.0008274513774747203
1001280,4.253877878173426,0.0026584182577030747
1001282,1.3832410102259332,0.0008644425772672239
1001284,1.3282408062072906,0.0008300707521401387
1001286,3.2090642491391366,0.0020054724734403597
1001288,1.3501660211453188,0.0008437726950178092
1001290,1.7604309799873963,0.0011001636607006079
1001292,2.661205308723233,0.001663093530847659
1001294,1.63053590952045,0.0010189870409657619
1001296,1.3203238032220197,0.0008251231006360079
1001298,2.7058034135173115,0.001690964668534019
1001300,2.056885940279092,0.0012854302107983009
1001302,1.354341530035277,0.0008463821373633974
1001304,2.6407907353523092,0.0016503356482457762
1001306,1.3332023616703252,0.0008331714263972007
1001308,1.7609203723989522,0.0011004695015731766
1001310,3.5208641398706253,0.0022003286837052236
1001312,1.512069310280105,0.0009449525295463237
1001314,1.333949559621395,0.0008336383802525133
1001316,2.6406469021995114,0.0016502457611614707
1001318,1.3248125951468435,0.000827928326067892
1001320,1.7604709304487602,0.0011001886273402095
1001322,3.1723852090679547,0.0019825502757203533
1001324,1.3289465063204917,0.0008305117723384437
1001326,1.328258260489002,0.0008300816600181986
1001328,2.769420801738751,0.0017307217163851152
1001330,1.9562228546871376,0.0012225218264303682
1001332,1.3291969504927197,0.0008306682849086334
1001334,2.816943405216884,0.0017604204901529457
1001336,1.5844435904272014,0.0009901821090597283
1001338,1.5257637679718714,0.0009535107433455328
1001340,3.5213586552295726,0.002200637726112314
1001342,1.3203238032220197,0.0008251231006360079
1001344,1.3205475597712333,0.0008252629350442221
1001346,2.660263129480724,0.0016625047253924843
1001348,1.3438201378158943,0.0008398068989636358
1001350,2.1132704118560204,0.0013206671200335534
1001352,2.934820318772234,0.0018340864834258384
1001354,1.3203238032220197,0.0008251231006360079
1001356,1.3306880640994319,0.0008316001413816958
1001358,2.6406469021995114,0.0016502457611614707
1001360,1.7605907882165,0.001100263531248411
1001362,1.3684520159439737,0.0008552003438185503
1001364,3.4837316630794906,0.0021771231152610078
1001366,1.333691125255674,0.0008334768742911467
1001368,1.4560001806316265,0.0009099126900822348
1001370,3.6543725132981053,0.0022837634008363726
1001372,1.3203238032220197,0.0008251231006360079
1001374,1.537601742389908,0.0009609087665677329
1001376,2.8434596107199495,0.0017769915264763073
1001378,1.5843876588875812,0.0009901471552057706
1001380,1.7604309799873963,0.0011001636607006079
1001382,2.7948403649702547,0.0017466074171345882
1001384,1.4073342570803264,0.0008794994099171939
1001386,1.3203238032220197,0.0008251231006360079
1001388,2.6406469021995114,0.0016502457611614707
1001390,1.9206933055785091,0.001200317991542919
1001392,1.5845834302242077,0.0009902695005364378
1001394,2.6406469021995114,0.0016502457611614707
1001396,1.467709483098082,0.0009172303010605637
1001398,1.3203238032220197,0.0008251231006360079
1001400,3.5229928696094066,0.002201659011976359
1001402,1.4083791903970448,0.0008801524304990727
1001404,1.3379159219225454,0.000836117118537913
1001406,3.212710255669259,0.002007751008604031
1001408,1.320387721406482,0.0008251630456634488
1001410,1.772090582470411,0.001107450212173429
1001412,2.64068285402402,0.0016502682288931283
1001414,1.417675559678678,0.0008859621031169561
1001416,1.440534457542425,0.0009002475417619526
1001418,2.934118699839866,0.001833648013720507
1001420,2.2203267090617436,0.001387570877791636
1001422,1.3241136111890819,0.0008274915030634778
1001424,2.735732705969646,0.00170966867926824
1001426,1.3203238032220197,0.0008251231006360079
1001428,1.3996001217865595,0.0008746660397403038
1001430,3.52173336619592,0.002200871897967461
1001432,1.3307703857477384,0.0008316515874690378
1001434,1.5964346553572226,0.000997675804659885
1001436,2.8172873276230614,0.001760635421006628
1001438,1.3203238032220197,0.0008251231006360079
1001440,1.959500173586988,0.0012245699539622798
1001442,2.9716694098172898,0.0018571149527941227
1001444,1.3203238032220197,0.0008251231006360079
1001446,1.3203238032220197,0.0008251231006360079
1001448,3.1703690135436915,0.0019812902745763848
1001450,1.7604809125782739,0.0011001948655717973
1001452,1.3981415943148687,0.0008737545476450561
1001454,2.6406469021995114,0.0016502457611614707
1001456,1.3203238032220197,0.0008251231006360079
1001458,1.3203238032220197,0.0008251231006360079
1001460,3.520924059578002,0.002200366129924567
1001462,1.7624466741436002,0.001101423348519643
1001464,1.3203238032220197,0.0008251231006360079
1001466,2.8872764782824456,0.0018043744378008597
1001468,1.4404046063035942,0.0009001663925343586
1001470,1.9379570595174198,0.0012111068011848637
1001472,2.65705561838185,0.0016605002235447037
1001474,1.3256244344441754,0.0008284356768833496
1001476,1.6217422989157044,0.0010134915623337274
1001478,2.674643505120654,0.001671491596724633
1001480,1.760470924065623,0.001100188623351132
1001482,1.3203238032220197,0.0008251231006360079
1001484,2.944685562618297,0.001840251668489479
1001486,1.4189256127397445,0.0008867433112230203
1001488,1.3473183926932932,0.0008419930982158272
1001490,4.491643541793448,0.002807007521270219
1001492,1.3332402650379118,0.0008331951137261054
1001494,1.440807666013427,0.0009004182806520363
1001496,2.6406469021995114,0.0016502457611614707
1001498,1.3429143431965402,0.0008392408317132863
1001500,1.7613942481128775,0.0011007656454413975
1001502,2.6406469021995114,0.0016502457611614707
1001504,1.6964517474665155,0.0010601804818886266
1001506,1.4670261257348909,0.0009168032437394864
1001508,2.6406469021995114,0.0016502457611614707
1001510,1.7604309799873963,0.0011001636607006079
1001512,1.3835052100843928,0.000864607686315374
1001514,2.6406469021995114,0.0016502457611614707
1001516,1.3929611163618985,0.0008705170599765766
1001518,1.5843876588875812,0.0009901471552057706
1001520,3.8776490842082043,0.0024232978514303356
1001522,1.331238837061972,0.0008319443414131492
1001524,1.3273665438616293,0.0008295243906675507
1001526,2.6801248318851565,0.0016749170968364151
1001528,1.556037122052585,0.0009724297719389526
1001530,1.7604309799873963,0.0011001636607006079
1001532,3.168944775590469,0.0019804002113713295
1001534,1.3241325136911055,0.0008275033159922771
1001536,1.320387713236458,0.0008251630405576743
1001538,2.8192578039500606,0.0017618668503974302
1001540,1.7604309799873963,0.0011001636607006079
1001542,1.3240786158644986,0.0008274696330868421
1001544,2.740373460006244,0.001712568871895702
1001546,1.7287267318679287,0.001080350409248328
1001548,1.4081612687909544,0.0008800162425799622
1001550,3.918498918947742,0.0024488265453904852
1001552,1.3203238032220197,0.0008251231006360079
1001554,1.3203238032220197,0.0008251231006360079
1001556,2.7092245227534644,0.0016931026563924978
1001558,1.3832409975635864,0.0008644425693540175
1001560,2.1422831949653567,0.0013387983674584929
1001562,2.676268717375891,0.0016725072568013206
1001564,1.3260251720539054,0.0008286861138278891
1001566,1.39802773512338,0.0008736833924868383
1001568,2.6408386383687783,0.0016503655847548222
1001570,1.800449572831862,0.0011251728783867052
1001572,1.7239454647379764,0.0010773624043743661
1001574,3.1690915885463258,0.0019804919606536305
1001576,1.3203238032220197,0.0008251231006360079
1001578,1.3297235986436307,0.0008309974083813477
1001580,3.52092405239812,0.002200366125437572
1001582,1.3203238032220197,0.0008251231006360079
1001584,1.3447144249041498,0.0008403657746979969
1001586,2.6406469021995114,0.0016502457611614707
1001588,1.5843876588875812,0.0009901471552057706
1001590,1.8114473265215056,0.0011320458141031448
1001592,2.6412806670028175,0.0016506418261103125
1001594,1.4975395595515844,0.0009358723077527541
1001596,1.3270940469026609,0.0008293540964297667
1001598,2.880861359395596,0.0018003653736804151
1001600,1.7660952269583463,0.0011037034749583172
1001602,1.6436865719407014,0.001027205415371446
1001604,2.9447792812465265,0.0018403102370049625
1001606,1.4289037133983158,0.0008929790250182022
1001608,1.3203238032220197,0.0008251231006360079
1001610,3.652502214666809,0.002282594576490402
1001612,1.3203238032220197,0.0008251231006360079
1001614,1.3203238032220197,0.0008251231006360079
1001616,3.534015073540598,0.002208547227625697
1001618,1.3203238032220197,0.0008251231006360079
1001620,1.7924211190419987,0.0011201555768215595
1001622,2.67005492983152,0.001668624012681361
1001624,1.4405344197855645,0.0009002475181661818
1001626,1.3309221738527093,0.0008317464459208112
1001628,2.6406828462704905,0.001650268224047638
1001630,2.1730484204514524,0.0013580247861467761
1001632,1.3370068589363981,0.0008355490087545608
1001634,2.6622153256242096,0.0016637247307661903
1001636,1.3203238032220197,0.0008251231006360079
1001638,1.4673668852562576,0.0009170161979800713
1001640,3.7633009058011417,0.002351837105748809
1001642,1.4344556213096007,0.0008964486341088099
1001644,1.6076566113240292,0.0010046888533377441
1001646,2.6522957244189103,0.0016575255756168129
1001648,1.3203238032220197,0.0008251231006360079
1001650,2.0429038349009416,0.0012766922344663698
1001652,2.6406469021995114,0.0016502457611614707
1001654,1.3281812614052437,0.0008300335402141159
1001656,1.3203238032220197,0.0008251231006360079
1001658,3.169688653887924,0.0019808650906424554
1001660,2.0415606884168924,0.0012758528485605622
1001662,1.3203238032220197,0.0008251231006360079
1001664,2.7765324786256267,0.001735166087432051
1001666,1.3287706345307146,0.0008304018630297263
1001668,1.339858129298437,0.0008373308815316294
1001670,3.560131823239921,0.002224868628056297
1001672,1.6418514091141074,0.0010260585487937505
1001674,1.4091428235261454,0.000880629655353835
1001676,2.8810950527797825,0.0018005114180138489
1001678,1.3203238032220197,0.0008251231006360079
1001680,1.8668610005210446,0.0011666760331422571
1001682,2.9345347897296894,0.0018339080449183062
1001684,1.328719753746744,0.0008303700655947862
1001686,1.5843876588875812,0.0009901471552057706
1001688,2.6406469021995114,0.0016502457611614707
1001690,1.7604309799873963,0.0011001636607006079
1001692,1.3203238032220197,0.0008251231006360079
1001694,2.6406469021995114,0.0016502457611614707
1001696,1.384157593280268,0.000865015386641665
1001698,1.3246707445748906,0.0008278396779775743
1001700,4.30813541762801,0.002692325962069531
1001702,1.4678754398739784,0.0009173340140809342
1001704,1.4672018572158294,0.0009169130653636043
1001706,2.679078172738745,0.0016742629977146025
1001708,1.4084810222355877,0.0008802160692838593
1001710,1.7788170299987038,0.0011116538380016284
1001712,2.713656623165124,0.0016958724530325904
1001714,1.5843876588875812,0.0009901471552057706
1001716,1.3274509528947058,0.0008295771412450408
1001718,2.9289559960482365,0.0018304216338356492
1001720,1.7889182818257099,0.0011179665138827
1001722,1.3203238032220197,0.0008251231006360079
1001724,2.6406469021995114,0.0016502457611614707
1001726,1.4670261257348909,0.0009168032437394864
1001728,1.7705878525342176,0.0011065110961919217
1001730,3.5208641398706253,0.0022003286837052236
1001732,1.3203238032220197,0.0008251231006360079
1001734,1.3881397080756777,0.0008675039692901476
1001736,2.6407906733151507,0.0016503356094762771
1001738,1.358194244630977,0.0008487898526566548
1001740,1.7604309799873963,0.0011001636607006079
1001742,3.6012258664160113,0.0022505499376262524
1001744,1.3329837898833117,0.0008330348321540521
1001746,1.3203238032220197,0.0008251231006360079
1001748,2.9343822956070866,0.0018338127452479044
1001750,1.7608609979936147,0.0011004323961348662
1001752,1.3203238032220197,0.0008251231006360079
1001754,2.882699018987571,0.0018015138005865604
1001756,1.6838891665230888,0.0010523296230957036
1001758,1.3498512003157446,0.0008435759509021543
1001760,3.522508024384928,0.0022013560128226863
1001762,1.3203238032220197,0.0008251231006360079
1001764,1.3203238032220197,0.0008251231006360079
1001766,2.6572748814450633,0.0016606372497939708
1001768,1.3203238032220197,0.0008251231006360079
1001770,2.3490815191268544,0.0014680349032401418
1001772,2.6406828411033283,0.0016502682208184719
1001774,1.3203238032220197,0.0008251231006360079
1001776,1.4721774414213578,0.0009200225067423952
1001778,2.668503960862883,0.0016676547502009987
1001780,1.9209132766248087,0.0012004554602391053
1001782,1.3203238032220197,0.0008251231006360079
1001784,3.2545254049428256,0.00203388296618744
1001786,1.3261733649923984,0.000828778725516479
1001788,1.3833787702360576,0.0008645286690020091
1001790,3.5210438505350026,0.002200440992080068
1001792,1.4680311053748987,0.0009174312956723651
1001794,1.4360928537494497,0.0008974718060791504
1001796,2.732759355471511,0.0017078105137361852
1001798,1.5978624947144582,0.0009985681185262086
1001800,1.7608304207543737,0.0011004132871962936
1001802,2.6406469021995114,0.0016502457611614707
1001804,1.3203238032220197,0.0008251231006360079
1001806,1.4706148220091326,0.0009190459634343197
1001808,2.644131582599409,0.0016524234771802778
1001810,1.9286941352523503,0.001205318029694189
1001812,1.6313644233926832,0.001019504812389339
1001814,3.0141881106316033,0.0018836865878470595
1001816,1.3352338758197748,0.0008344410007621323
1001818,1.3203238032220197,0.0008251231006360079
1001820,3.595419072695937,0.002246921040209294
1001822,1.3203238032220197,0.0008251231006360079
1001824,1.3203238032220197,0.0008251231006360079
1001826,3.1690915093957144,0.001980491911189251
1001828,1.3277384388918012,0.0008297568027316654
1001830,1.7604309799873963,0.0011001636607006079
1001832,3.0501946266360878,0.001906188498405832
1001834,1.436277138033113,0.0008975869726914343
1001836,1.4670700489570137,0.0009168306931160253
1001838,2.6406469021995114,0.0016502457611614707
1001840,2.113773840480912,0.0013209817326966789
1001842,1.3203238032220197,0.0008251231006360079
1001844,2.8184218728248647,0.0017613444436361066
1001846,1.3203238032220197,0.0008251231006360079
1001848,1.3203238032220197,0.0008251231006360079
1001850,3.5212385595117723,0.002200562673499612
1001852,1.368699201641541,0.0008553548200377261
